1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.27369 1.20513 1.1478 1.10761 1.07423 1.04771 1.02778 1.01186 1.00087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00087 1.01186 1.02778 1.04771 1.07423 1.10761 1.1478 1.20513 
1.28449 1.2467 1.21066 1.14914 1.09614 1.05928 1.03383 1.01464 1.00191 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00087 1.00191 1.01464 1.03383 1.05928 1.09614 1.14914 1.21066 1.24671 
1.42208 1.36721 1.31522 1.27369 1.23413 1.17815 1.08597 1.03997 1.01464 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01464 1.03997 1.08597 1.17815 1.23413 1.27369 1.31522 1.36722 
1.53014 1.46115 1.39621 1.34463 1.29567 1.24994 1.20788 1.08597 1.03383 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.03383 1.08597 1.20788 1.24994 1.29567 1.34463 1.39621 1.46115 
1.63402 1.55077 1.47297 1.41154 1.3535 1.29949 1.24994 1.17815 1.05928 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.04771 1.05928 1.17815 1.24994 1.29949 1.3535 1.41154 1.47297 1.55077 
1.75067 1.65057 1.55783 1.4851 1.41678 1.3535 1.29567 1.23413 1.09614 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.07423 1.09614 1.23413 1.29567 1.3535 1.41678 1.4851 1.55783 1.65057 
1.88052 1.7606 1.65057 1.56499 1.4851 1.41154 1.34463 1.27369 1.14914 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.10761 1.14914 1.27369 1.34463 1.41154 1.4851 1.56499 1.65057 1.7606 
2.0236 1.88052 1.75067 1.65058 1.55783 1.47297 1.39621 1.31522 1.21066 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.1478 1.21066 1.31522 1.39621 1.47297 1.55783 1.65057 1.75068 1.88053 
2.21399 2.03797 1.88052 1.76061 1.65058 1.55077 1.46115 1.36721 1.2467 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.2467 1.36721 1.46115 1.55077 1.65057 1.7606 1.88053 2.03797 
