1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00001 1.00001 1.00001 1.00001 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.3535 1.20513 1.11085 1.05307 1.01697 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01697 1.05307 1.11085 1.20513 
1.52345 1.40126 1.30335 1.22507 1.07086 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.01697 1.07086 1.22507 1.30335 1.40126 
1.75067 1.57224 1.43289 1.32337 1.22507 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.05307 1.22507 1.32337 1.43289 1.57224 
2.02359 1.77068 1.5796 1.43289 1.30335 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.11085 1.30335 1.43289 1.5796 1.77069 
2.40873 2.03796 1.77069 1.57224 1.40126 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.40126 1.57224 1.77069 2.03797 
