1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08429 1.04945 1.02241 1.00456 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00456 1.02241 1.04945 1.08429 1.1358 1.20513 
1.36259 1.29949 1.24994 1.20241 1.09465 1.04045 1.01174 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.00456 1.01174 1.04045 1.09465 1.20241 1.24994 1.30335 
1.51685 1.42745 1.35801 1.2919 1.23722 1.12462 1.04045 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.02241 1.04045 1.12462 1.23722 1.2919 1.35801 1.43289 
1.6676 1.55077 1.46115 1.37664 1.30726 1.23722 1.09465 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.09465 1.23722 1.30726 1.37664 1.46115 1.55783 
1.82346 1.67631 1.56499 1.46115 1.37664 1.2919 1.20241 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.08429 1.20241 1.2919 1.37664 1.46115 1.56499 1.68513 
2.02359 1.83452 1.69409 1.56499 1.46115 1.35801 1.24994 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.24994 1.35801 1.46115 1.56499 1.69409 1.84575 
2.2685 2.0236 1.84575 1.68514 1.55783 1.43289 1.30335 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.30335 1.43289 1.55783 1.68513 1.84575 2.03797 
